restaurantID,cuisineName
18222571,Chinese
18222571,Continental
310202,NorthIndian
301470,SouthIndian
301470,NorthIndian
301470,Chinese
5433,SouthIndian
18349733,Cafe
18349733,Chinese
18349733,Continental
18349733,Italian
18349733,Desserts
18349733,Beverages
18421019,NorthIndian
18421019,Chinese
18317510,Italian
18317510,FastFood
303104,FastFood
303104,NorthIndian
8991,SouthIndian
8991,NorthIndian
6662,NorthIndian
18365889,NorthIndian
18245268,Beverages
309856,Desserts
309856,Beverages
309604,FastFood
309604,Beverages
18332062,FastFood
6658,NorthIndian
9644,Biryani
9644,NorthIndian
9644,Mughlai
18349974,IceCream
18349974,FastFood
18349974,Beverages
2267,IceCream
2267,Desserts
18377630,IceCream
18289256,Beverages
300849,Mithai
300849,Chinese
300849,StreetFood
6675,Bakery
6675,Chinese
18430598,FastFood
18430598,StreetFood
303082,StreetFood
303082,NorthIndian
18445775,Continental
18445775,Chinese
18445775,NorthIndian
309805,Chinese
309805,Thai
302972,Bakery
302972,FastFood
7667,Beverages
7667,FastFood
307327,StreetFood
304461,FastFood
300854,SouthIndian
300854,NorthIndian
300854,Chinese
306402,Mithai
306402,StreetFood
18157402,NorthIndian
18157402,Chinese
2272,American
2272,FastFood
2272,Salad
2272,HealthyFood
18261675,Bakery
18261675,Desserts
18458347,NorthIndian
18458347,Biryani
18458347,Chinese
18458347,FastFood
307415,Chinese
307415,NorthIndian
307415,Italian
307415,FastFood
8985,StreetFood
6667,NorthIndian
18294234,NorthIndian
18458013,Chinese
18218265,Bakery
18460325,Mughlai
18458658,Mughlai
18458658,NorthIndian
18458655,Chinese
4227,NorthIndian
4227,Italian
4227,Chinese
4227,FastFood
18418240,Beverages
18418240,FastFood
5083,NorthIndian
302254,NorthIndian
300973,NorthIndian
307069,NorthIndian
305289,StreetFood
18376493,Mughlai
18376493,FastFood
307989,NorthIndian
307989,Chinese
310899,RawMeats
310899,NorthIndian
310899,FastFood
18322591,NorthIndian
18322591,SouthIndian
18322591,Chinese
18486915,Chinese
18486915,FastFood
18486915,IceCream
302488,NorthIndian
302488,Mughlai
302488,Chinese
3173,NorthIndian
3173,Mughlai
313413,NorthIndian
313413,Chinese
313413,Italian
307818,NorthIndian
307818,Mughlai
307818,Chinese
307818,Continental
310332,NorthIndian
310332,Mediterranean
310332,Continental
2295,NorthIndian
2295,Mughlai
2295,Chinese
18361742,Cafe
18361742,Italian
18361742,Chinese
18361742,NorthIndian
303578,NorthIndian
18429394,SouthIndian
18429394,NorthIndian
18429394,Chinese
6705,StreetFood
6705,Mithai
18250020,NorthIndian
18250020,Mughlai
18250020,Continental
18250020,Chinese
18235498,NorthIndian
18235498,Mughlai
18235498,Chinese
300910,StreetFood
300910,NorthIndian
18317477,NorthIndian
18317477,Chinese
18317477,Continental
308638,FastFood
1270,NorthIndian
1270,Chinese
18268715,Desserts
18268715,FastFood
18268715,IceCream
312518,IceCream
312518,Desserts
304028,SouthIndian
304028,NorthIndian
304028,Chinese
304028,StreetFood
304028,FastFood
7422,SouthIndian
7422,NorthIndian
306096,NorthIndian
7450,NorthIndian
7450,Chinese
306106,NorthIndian
306106,Chinese
306106,Continental
306106,Italian
303963,Cafe
18124379,Chinese
18124379,NorthIndian
18124379,Mughlai
310758,Chinese
310758,NorthIndian
309606,NorthIndian
309606,Chinese
2408,NorthIndian
2408,Chinese
2408,Mughlai
309560,Pizza
309560,FastFood
306405,IceCream
306405,Desserts
5529,IceCream
5529,Desserts
9459,NorthIndian
9459,Chinese
300359,Desserts
300359,Mithai
18128869,NorthIndian
18128869,Mughlai
18128869,Chinese
18128869,FastFood
9011,SouthIndian
5507,NorthIndian
5507,SouthIndian
5507,Chinese
5507,FastFood
303704,Hyderabadi
1924,NorthIndian
300257,NorthIndian
300257,Mughlai
7534,NorthIndian
1925,SouthIndian
311719,NorthIndian
1926,FastFood
1926,NorthIndian
1926,SouthIndian
1926,Chinese
1926,StreetFood
1926,Mithai
306392,NorthIndian
306392,Mughlai
306392,Chinese
306338,NorthIndian
306338,Mughlai
306338,Chinese
1905,FastFood
1905,NorthIndian
1905,Chinese
300350,Mithai
7424,SouthIndian
7424,Chinese
7424,NorthIndian
1906,NorthIndian
1906,Chinese
1908,NorthIndian
1908,Chinese
1618,NorthIndian
1618,Chinese
1618,SouthIndian
309064,SouthIndian
1931,NorthIndian
1931,Mughlai
1931,Chinese
18277018,NorthIndian
18277018,Chinese
18277018,FastFood
18425764,Italian
18425764,Chinese
18425764,NorthIndian
1933,SouthIndian
2411,Chinese
2411,Mughlai
2411,NorthIndian
18377922,FastFood
18138437,European
18138437,Italian
18138437,Thai
18138437,Chinese
18138437,NorthIndian
4655,NorthIndian
4655,Chinese
18289258,Tibetan
18289258,FastFood
18198463,FastFood
18198463,Chinese
300347,Bakery
300347,Desserts
300347,FastFood
18423807,Bakery
18423807,Desserts
300661,NorthIndian
300661,Mughlai
18349796,NorthIndian
18349796,European
18349796,SouthIndian
306643,FastFood
305758,Cafe
305758,FastFood
305758,Desserts
18240475,Bakery
18238241,Mughlai
18238241,NorthIndian
306071,StreetFood
8864,NorthIndian
9643,NorthIndian
9016,Desserts
300594,FastFood
8872,NorthIndian
8872,Chinese
2407,SouthIndian
2407,NorthIndian
7526,Mithai
7526,StreetFood
306403,American
306403,FastFood
306403,Salad
306403,HealthyFood
1301,Gujarati
1301,Rajasthani
1301,NorthIndian
1301,FastFood
1904,NorthIndian
18322672,Continental
18322672,HealthyFood
5560,Chinese
307332,Chinese
307332,FastFood
311755,Chinese
311755,FastFood
18396684,FastFood
18453049,NorthIndian
312000,NorthIndian
18203154,Chinese
305360,Cafe
1923,FingerFood
8933,FastFood
8933,NorthIndian
8933,Mughlai
312003,StreetFood
18446504,Continental
18446504,NorthIndian
18446504,American
18446504,Italian
18446504,Mexican
3541,NorthIndian
3541,Mughlai
189,FastFood
189,Burger
18322651,American
18322651,FastFood
5586,Bakery
5586,Desserts
303574,NorthIndian
303574,Chinese
303574,Mexican
303574,Lebanese
303574,Italian
303574,FastFood
304628,StreetFood
4624,Bakery
4624,FastFood
1614,Italian
1614,Continental
1614,European
1614,Cafe
8244,Italian
8244,Continental
8244,European
8244,Cafe
3406,Cafe
3406,Pizza
3406,Italian
309576,Mughlai
4741,American
4741,Italian
4741,NorthIndian
4741,Chinese
4741,Lebanese
310674,Continental
310674,Kashmiri
310674,Italian
310674,NorthIndian
310674,Moroccan
1901,Cafe
1901,Italian
1901,Lebanese
813,Chinese
304989,Cafe
304989,Desserts
304989,Bakery
300642,Bakery
300642,Desserts
300642,FastFood
307284,Mediterranean
307284,American
307284,Asian
844,Mughlai
844,NorthIndian
308337,Mexican
307822,Italian
307822,European
3425,American
3425,Continental
3425,Italian
6271,Mughlai
312710,Seafood
312710,Chinese
312710,Japanese
312710,Vietnamese
312710,Asian
312710,Thai
18255125,European
18285728,Mughlai
305686,Burmese
305686,Chinese
305686,Japanese
305686,Malaysian
305686,Thai
154,American
154,FastFood
154,Salad
154,HealthyFood
18361747,Cafe
18361747,Tea
18361747,Desserts
9618,Italian
9618,French
9618,European
9618,Cafe
307370,Cafe
307802,Japanese
307802,Thai
307802,Italian
307802,Asian
307799,Chinese
307799,Thai
307799,Continental
307799,NorthIndian
18486842,Cafe
18419910,European
18419910,Continental
18419910,Pizza
4296,Bakery
4296,Desserts
4296,FastFood
2632,Asian
2632,Thai
2632,Chinese
7227,NorthIndian
7227,Lebanese
7227,Mexican
7227,Asian
7227,Italian
7227,American
7227,European
18221038,Continental
18221038,American
313299,Cafe
313299,European
300656,Italian
300656,European
300656,Cafe
313207,American
313207,European
309788,Parsi
309788,Iranian
18082237,Bakery
18082237,FastFood
311531,Bakery
311531,Desserts
18273615,FingerFood
18273615,Italian
18273615,NorthIndian
17953908,NorthIndian
17953908,Chinese
305722,NorthIndian
18430600,Mithai
18430600,NorthIndian
18430600,SouthIndian
18430600,Chinese
18430600,Bakery
18441800,NorthIndian
18441800,Chinese
18337965,StreetFood
18337965,SouthIndian
18337965,Mithai
300452,NorthIndian
300452,Mughlai
300452,Chinese
5590,Cafe
18070502,FastFood
312098,Chinese
312098,NorthIndian
303635,Chinese
303635,FastFood
302456,NorthIndian
302456,Chinese
302456,Continental
9549,Mithai
9549,StreetFood
306488,NorthIndian
306488,Chinese
306488,Italian
306488,FastFood
302142,NorthIndian
302142,Mughlai
302142,Chinese
18350118,Cafe
18350118,Continental
7396,Pizza
7396,FastFood
18435836,NorthIndian
18435836,Chinese
18277180,Biryani
18277180,Mughlai
18366018,Chinese
308555,NorthIndian
308555,Mughlai
308555,Chinese
306662,RawMeats
306662,NorthIndian
306662,FastFood
310253,NorthIndian
310253,Chinese
310253,Continental
5664,NorthIndian
18460329,NorthIndian
18460329,Chinese
18360284,FastFood
18360284,Bakery
9552,NorthIndian
9552,Mughlai
308156,Chinese
308156,Italian
308156,FastFood
308189,Lucknowi
308189,Biryani
300448,Desserts
300448,Bakery
300448,FastFood
311944,RawMeats
311944,FastFood
9550,NorthIndian
18198179,NorthIndian
7400,Italian
7400,Pizza
7400,FastFood
309289,FastFood
309289,Chinese
309289,Bakery
18365872,Mughlai
18365872,NorthIndian
18365872,Chinese
9050,NorthIndian
9050,Chinese
9050,Mughlai
18366011,Chinese
18366011,Mughlai
305720,StreetFood
4036,NorthIndian
4036,Chinese
5658,Chinese
5658,SouthIndian
5659,NorthIndian
18265677,Italian
18265677,Continental
309998,NorthIndian
309998,Chinese
309998,FastFood
18201995,Hyderabadi
18201995,NorthIndian
306245,NorthIndian
306245,Chinese
306245,Mughlai
306245,Continental
306168,NorthIndian
306168,Mughlai
306168,Chinese
18365996,StreetFood
311448,Bakery
303350,NorthIndian
303350,Mughlai
18378056,NorthIndian
18378056,Chinese
18378056,Continental
18378056,Italian
9513,StreetFood
18303704,NorthIndian
18303704,Chinese
308111,NorthIndian
308111,Chinese
312922,Chinese
312922,FastFood
3918,NorthIndian
308784,Chinese
2316,NorthIndian
2315,NorthIndian
313307,Bakery
313307,FastFood
313307,StreetFood
301208,NorthIndian
301208,Chinese
18386203,Bakery
18258507,Mughlai
313091,Chinese
313381,NorthIndian
301201,NorthIndian
301201,Chinese
309496,StreetFood
2297,NorthIndian
2297,FastFood
2297,SouthIndian
305003,Desserts
305003,StreetFood
306310,NorthIndian
306310,Chinese
306310,Mughlai
18332058,NorthIndian
18332058,Chinese
18332058,SouthIndian
18128895,FastFood
18128895,NorthIndian
18128895,SouthIndian
18128895,Chinese
18128895,Bakery
312747,Pizza
312747,FastFood
6128,Pizza
6128,FastFood
304994,Bakery
304994,FastFood
313132,NorthIndian
313132,Chinese
18423095,IceCream
18423095,Desserts
18378024,Mithai
18378024,NorthIndian
313508,HealthyFood
301213,NorthIndian
8293,Desserts
309495,NorthIndian
305565,NorthIndian
309489,NorthIndian
309489,SouthIndian
3772,NorthIndian
3772,SouthIndian
3772,FastFood
301204,Mithai
18421495,NorthIndian
306656,NorthIndian
18126085,NorthIndian
18126085,FastFood
308942,StreetFood
309254,NorthIndian
309254,Chinese
301417,NorthIndian
301203,SouthIndian
301203,NorthIndian
301203,Chinese
18014143,NorthIndian
309793,NorthIndian
309793,Mughlai
6131,SouthIndian
6131,FastFood
6131,StreetFood
309498,NorthIndian
309498,Mughlai
1274,Chinese
1274,NorthIndian
18431416,Chinese
18431416,Mughlai
18431416,NorthIndian
309481,Chinese
309481,FastFood
301207,NorthIndian
301207,SouthIndian
301207,Chinese
301207,FastFood
18409201,NorthIndian
18409201,Chinese
308938,Pizza
308938,FastFood
18282453,Chinese
18282453,NorthIndian
18434966,StreetFood
18349764,NorthIndian
18421474,Chinese
18421474,SouthIndian
18421474,FastFood
18377904,NorthIndian
18421482,NorthIndian
18433869,Pizza
18376495,Beverages
18376495,FastFood
309483,NorthIndian
18217428,NorthIndian
18217428,Chinese
18217428,SouthIndian
18217428,FastFood
18323446,Bakery
18323446,FastFood
18423892,HealthyFood
18432000,Chinese
18432000,FastFood
18261956,StreetFood
18378017,RawMeats
18378017,FastFood
18126099,FastFood
18423101,NorthIndian
18376513,NorthIndian
18432218,Pizza
18255168,NorthIndian
18384143,Mughlai
18384143,NorthIndian
18222598,Bakery
18222598,FastFood
18431979,RawMeats
18431979,StreetFood
313225,Mithai
18423103,Mithai
308940,NorthIndian
18433871,StreetFood
308928,SouthIndian
18469838,Chinese
18469838,Italian
18458342,Bakery
18382338,Bakery
18382338,FastFood
17977751,Continental
17977751,Italian
17977751,NorthIndian
18382373,FastFood
18485936,Cafe
18485936,French
18415370,NorthIndian
18363216,SouthIndian
18363216,FastFood
18472689,FastFood
18385727,Bakery
18385727,Desserts
18414508,FastFood
9571,FastFood
313491,Cafe
313491,Chinese
18260714,StreetFood
310344,Chinese
310344,FastFood
9875,Mithai
9875,NorthIndian
9875,Chinese
9875,StreetFood
18396161,NorthIndian
18396161,Chinese
9572,Chinese
9572,FastFood
18371289,FastFood
18356840,Bakery
18356840,Desserts
303784,NorthIndian
9906,Chinese
9906,NorthIndian
305581,NorthIndian
305581,Chinese
305581,FastFood
9588,Desserts
9588,IceCream
312798,SouthIndian
312798,NorthIndian
18361738,NorthIndian
18361738,Chinese
18361738,FastFood
9579,NorthIndian
9579,StreetFood
309816,Chinese
309816,Asian
309816,Thai
307283,NorthIndian
311150,NorthIndian
311150,Mughlai
18294237,Mughlai
18455557,NorthIndian
18455557,Chinese
18455557,SouthIndian
18425773,SouthIndian
310358,RawMeats
310358,FastFood
18425161,Mughlai
308704,Bakery
308704,Desserts
18323603,Bakery
18323603,Desserts
18025089,NorthIndian
18025089,Chinese
18264993,NorthIndian
18429151,Chinese
18429161,NorthIndian
18425781,StreetFood
18446391,Bakery
18446391,FastFood
18481310,NorthIndian
18481310,Chinese
18425777,Bakery
18429157,SouthIndian
18265712,Mughlai
18265712,NorthIndian
9599,Mithai
9599,StreetFood
18425148,NorthIndian
18265724,NorthIndian
18458659,Bakery
18424905,NorthIndian
18410302,NorthIndian
7856,NorthIndian
7856,Chinese
7856,StreetFood
7856,Mithai
18365894,Biryani
18441523,Biryani
18441523,Hyderabadi
18400728,Burger
18400728,FastFood
310345,Pizza
310345,FastFood
9596,NorthIndian
9596,Mughlai
302577,Afghani
18334458,Mughlai
18334458,NorthIndian
4847,Italian
4847,Pizza
4847,FastFood
2601,NorthIndian
2601,StreetFood
3490,NorthIndian
3490,SouthIndian
3490,Chinese
18349930,NorthIndian
18349930,Chinese
7735,Mithai
7735,NorthIndian
7735,SouthIndian
7735,Chinese
7735,StreetFood
301239,Burger
301239,FastFood
301239,Chinese
301239,Bakery
7861,Bakery
491,NorthIndian
491,SouthIndian
491,FastFood
491,StreetFood
491,Chinese
491,Beverages
491,Desserts
491,Mithai
553,NorthIndian
553,SouthIndian
553,Chinese
553,StreetFood
553,FastFood
553,Mithai
553,Desserts
18426285,Desserts
18345810,Asian
18345810,Thai
7906,NorthIndian
7906,SouthIndian
7906,Chinese
311593,Cafe
18466740,NorthIndian
18466740,Mughlai
18466740,Nepalese
18466740,Tibetan
18466740,Korean
1533,Tibetan
1533,Chinese
9529,NorthIndian
9529,StreetFood
311466,FastFood
5358,FastFood
5358,SouthIndian
5358,Chinese
301532,Mughlai
301532,NorthIndian
18336529,Cafe
301530,NorthIndian
301530,FastFood
18317975,FastFood
18317975,StreetFood
18469935,NorthIndian
18469935,Mughlai
18469935,Chinese
18469935,Italian
300874,NorthIndian
300874,Chinese
300874,FastFood
18357561,Bakery
18445793,Chinese
18445793,SouthIndian
18458348,Mithai
18458348,StreetFood
18449646,Chinese
18449646,FastFood
18445784,NorthIndian
18445784,Chinese
18378861,NorthIndian
18378861,FastFood
301677,FastFood
301677,SouthIndian
8537,Pizza
8537,FastFood
18268367,NorthIndian
18268367,Chinese
18244534,FastFood
18244534,Mithai
18244534,Bakery
8517,NorthIndian
310653,FastFood
312479,Chinese
18222593,Chinese
18222593,Continental
18222593,Mexican
2012,StreetFood
6265,Cafe
9829,Cafe
311949,NorthIndian
311949,Chinese
18421027,FastFood
18421027,Beverages
304957,NorthIndian
305948,NorthIndian
306113,Mithai
305987,Bakery
305987,FastFood
305987,Beverages
4935,Chinese
313265,Pizza
313265,FastFood
18414470,NorthIndian
18414470,FastFood
18377903,FastFood
300729,Bakery
300729,FastFood
9850,Bakery
4939,NorthIndian
4939,Chinese
18416369,Mughlai
18416369,Biryani
311194,NorthIndian
311194,Mughlai
1205,NorthIndian
1205,Mithai
305949,NorthIndian
18400760,NorthIndian
18400760,Chinese
18372696,NorthIndian
18372696,Chinese
9849,NorthIndian
9849,SouthIndian
305298,Mithai
305298,StreetFood
18451584,Pizza
18451584,FastFood
18291212,SouthIndian
18291212,FastFood
6072,SouthIndian
308253,NorthIndian
18354257,FastFood
18354257,Tea
6095,NorthIndian
305942,Chinese
18208895,Chinese
18208895,FastFood
309190,Chinese
309190,FastFood
18472702,Chinese
311331,FastFood
18418242,Chinese
18418242,NorthIndian
18365372,Biryani
18415367,Burger
18415367,FastFood
18382755,StreetFood
312385,Italian
312385,Pizza
18345730,Sushi
18345730,Asian
312639,Cafe
312639,Pizza
18381652,NorthIndian
18381652,Mughlai
18440186,SouthIndian
18421464,FastFood
18440394,SouthIndian
18440394,Chinese
18440394,FastFood
18441680,Chinese
18441680,NorthIndian
6122,Mughlai
6122,FastFood
6122,NorthIndian
584,NorthIndian
584,SouthIndian
584,StreetFood
584,Chinese
584,FastFood
584,Mithai
4725,NorthIndian
4725,Chinese
18070486,Chinese
18070486,NorthIndian
18070486,FastFood
18070486,Italian
3943,FingerFood
3246,Chinese
4380,Cafe
6600,FingerFood
3937,Continental
3235,Continental
3235,European
3235,NorthIndian
3235,French
306815,NorthIndian
5869,NorthIndian
5869,Chinese
18273623,NorthIndian
18273623,Mughlai
18273623,Chinese
2997,Chinese
2997,Thai
3371,NorthIndian
3371,StreetFood
3371,SouthIndian
3371,Mithai
3003,NorthIndian
3003,Mughlai
3004,Pizza
3004,FastFood
3744,NorthIndian
3744,Mughlai
3744,Chinese
9996,IceCream
9996,StreetFood
2999,NorthIndian
2999,Mughlai
2999,Chinese
9929,Bakery
9929,Desserts
9929,FastFood
3002,NorthIndian
3002,Mughlai
3002,Chinese
5899,FastFood
2995,IceCream
2995,Desserts
9316,Chinese
9316,NorthIndian
9316,Mithai
9316,StreetFood
311766,Asian
3493,NorthIndian
3493,Chinese
3493,Mughlai
18027962,Bakery
1407,NorthIndian
1407,Mithai
1407,StreetFood
1917,Mithai
1917,StreetFood
3497,RawMeats
3497,NorthIndian
3497,FastFood
3494,NorthIndian
3494,Chinese
3494,Mughlai
18222557,Chinese
18222557,NorthIndian
1397,NorthIndian
1397,Mughlai
1397,Chinese
1397,FastFood
18346857,FastFood
6222,Mithai
6222,StreetFood
5727,RawMeats
5727,FastFood
776,Italian
776,Pizza
776,Bakery
305604,American
305604,FastFood
305604,Salad
305604,HealthyFood
18391309,Cafe
18255171,Japanese
18255171,French
313280,IceCream
18279453,Cafe
18279453,Desserts
18279453,Bakery
9315,SouthIndian
9315,FastFood
18438416,American
18438416,Italian
18438416,Bakery
18438416,Deli
18438416,Burger
18438416,Sandwich
18438416,Pizza
303753,American
303753,Continental
303753,Italian
303753,Bakery
7515,Desserts
7515,MiddleEastern
7515,Turkish
308195,Mughlai
308195,NorthIndian
306088,NorthIndian
306088,Mughlai
306088,Chinese
307223,Desserts
307223,Bakery
18472648,Cafe
658,Cafe
304931,Japanese
304931,Sushi
18277165,Asian
1819,American
1819,FastFood
6203,NorthIndian
6203,SouthIndian
6203,Chinese
5840,Chinese
307695,StreetFood
307693,Chinese
307693,Thai
301654,NorthIndian
301654,Chinese
307696,NorthIndian
6202,NorthIndian
300888,NorthIndian
307694,Pizza
307694,FastFood
311470,Asian
311470,Chinese
307692,Bakery
307692,Desserts
307692,FastFood
4924,NorthIndian
4924,Mughlai
302742,Mughlai
18471330,Bakery
6269,Mithai
18423145,NorthIndian
18444040,Chinese
18391691,Bengali
18391691,NorthIndian
1188,European
1188,Lebanese
1188,Mediterranean
7353,NorthIndian
7353,Mithai
7353,SouthIndian
7353,StreetFood
7353,FastFood
7365,NorthIndian
303851,NorthIndian
303851,SouthIndian
303851,Chinese
9097,Mithai
7317,Mithai
7317,NorthIndian
7317,SouthIndian
7317,Chinese
7317,StreetFood
311067,NorthIndian
311067,Chinese
305201,Chinese
18312458,FastFood
18312458,Pizza
7332,NorthIndian
305180,Chinese
4312,NorthIndian
4312,Chinese
4312,FastFood
18356811,NorthIndian
18356811,Chinese
18356811,Mughlai
7315,NorthIndian
7315,Chinese
9145,NorthIndian
9145,Mughlai
9145,Chinese
18025111,NorthIndian
18025111,SouthIndian
18025111,Continental
18025111,FastFood
303958,FastFood
303958,NorthIndian
303958,Bakery
4311,NorthIndian
4311,Mughlai
4311,Chinese
4311,Continental
4311,FastFood
7309,NorthIndian
7309,FastFood
7309,Biryani
7307,NorthIndian
7307,Chinese
4315,Biryani
4315,Chinese
4315,NorthIndian
305151,NorthIndian
305151,Chinese
7366,NorthIndian
7366,Chinese
7366,Mughlai
7366,SouthIndian
9141,NorthIndian
18333396,NorthIndian
18333396,Chinese
7363,NorthIndian
7363,Chinese
7363,Continental
7363,FastFood
305181,Mithai
305181,StreetFood
18403469,NorthIndian
18416845,NorthIndian
302475,NorthIndian
18489805,Burger
18489805,FastFood
302473,FastFood
302473,Chinese
18361932,Bakery
18361932,Desserts
18414467,NorthIndian
18358665,Cafe
18358665,NorthIndian
18358665,Continental
18427203,NorthIndian
18427203,Chinese
18427203,Mughlai
18358663,NorthIndian
18489807,NorthIndian
18489807,Mughlai
18489807,Chinese
305183,Bakery
305153,NorthIndian
305153,Chinese
305153,FastFood
18372674,NorthIndian
18372674,Mughlai
18372674,Chinese
18356797,NorthIndian
18356797,Mithai
18414511,NorthIndian
18414511,Chinese
18408033,StreetFood
18358661,NorthIndian
18180072,NorthIndian
18311961,NorthIndian
18416830,FastFood
18357534,Kerala
18356819,NorthIndian
18356819,Chinese
18356819,SouthIndian
18356795,NorthIndian
18356795,Chinese
18357529,Bakery
311666,Mughlai
311666,NorthIndian
18357541,NorthIndian
312970,NorthIndian
305190,NorthIndian
305190,Biryani
303149,NorthIndian
303149,Chinese
303149,FastFood
18168164,Pizza
18168164,FastFood
18489540,SouthIndian
18489540,Nepalese
18268344,NorthIndian
309219,NorthIndian
9129,Chinese
18358657,Mughlai
312972,NorthIndian
312972,Biryani
18415377,NorthIndian
18489534,NorthIndian
18313112,NorthIndian
18313112,Mughlai
18313112,Chinese
18416842,Biryani
7362,NorthIndian
305189,Mithai
305189,StreetFood
3286,FingerFood
4374,European
4374,NorthIndian
4373,NorthIndian
4373,Continental
18232577,Chinese
18232577,NorthIndian
18317502,Cafe
18410770,Naga
18410770,Chinese
18303701,Tibetan
18303701,Chinese
18272391,NorthIndian
18272391,Chinese
18422748,Chinese
18424643,Tibetan
18424643,SouthIndian
18424643,NorthIndian
18481209,Cafe
18481209,NorthEastern
304280,Tibetan
304280,Chinese
18272389,Tibetan
18261164,NorthIndian
18261164,Chinese
18261164,Tibetan
18391757,IceCream
18273526,Chinese
309101,Tibetan
309101,Chinese
309101,NorthIndian
18446419,Nepalese
18424639,Tibetan
18424639,Chinese
18446411,Nepalese
18424646,Cafe
18424646,Tibetan
18261162,Tibetan
18261162,Chinese
18273530,NorthIndian
18273530,SouthIndian
18273530,FastFood
18446424,Nepalese
18446424,Tibetan
18272385,Chinese
18424635,Asian
18424635,Chinese
18272376,NorthIndian
18272376,FastFood
18368943,Tibetan
18368943,Chinese
18368943,NorthIndian
308286,NorthIndian
308286,Mughlai
18261723,Burger
18261723,FastFood
18463424,Cafe
18463424,Chinese
650,Cafe
1037,Mexican
1037,Italian
1037,NorthIndian
1037,Continental
1037,Asian
6377,Bakery
6377,Desserts
311609,StreetFood
311609,NorthIndian
18175252,Chinese
18175252,Thai
309448,NorthIndian
309448,Mughlai
2863,NorthIndian
2863,Chinese
2863,Mughlai
5135,NorthIndian
5135,Chinese
5135,Mughlai
300828,NorthIndian
300828,Chinese
18238307,HealthyFood
1040,Mughlai
1040,NorthIndian
18285199,SouthIndian
303423,NorthIndian
303423,FastFood
303423,Chinese
18354972,Chinese
18354972,Tibetan
18332076,Maharashtrian
1406,FastFood
1406,NorthIndian
308444,NorthIndian
308444,Chinese
309452,Bakery
309452,Desserts
309452,FastFood
310312,FastFood
310312,Beverages
305162,NorthIndian
305162,Chinese
305162,FastFood
18471299,Chinese
4855,Italian
4855,Pizza
4855,FastFood
18272382,NorthIndian
18272382,Chinese
313398,StreetFood
313398,NorthIndian
307746,FastFood
307746,NorthIndian
307746,Chinese
3043,Chinese
301190,American
301190,FastFood
301190,Salad
301190,HealthyFood
18233599,Cafe
18233599,Italian
18233599,Mexican
18233599,Salad
18233599,Desserts
1036,NorthIndian
1036,Mughlai
1036,Chinese
310665,NorthIndian
310665,Mughlai
310665,Chinese
18322671,NorthIndian
18322671,Mughlai
18322671,Chinese
18353692,StreetFood
18353692,FastFood
18365877,Biryani
310848,NorthIndian
310848,Mughlai
310848,Chinese
18398602,NorthIndian
18398602,Chinese
18398602,Mughlai
18376472,Biryani
18376472,Hyderabadi
18455531,Burger
18455531,American
18455531,FastFood
18208912,Chinese
2586,NorthIndian
2586,Chinese
301722,Burger
301722,Desserts
301722,FastFood
18285729,NorthIndian
18285729,Chinese
305526,SouthIndian
18357542,NorthIndian
18357542,Italian
18291199,Italian
18291199,Chinese
18291199,Continental
18291199,Thai
18291199,Mediterranean
18291199,Lebanese
5726,IceCream
5726,Desserts
302922,Mithai
302922,StreetFood
7658,RawMeats
7658,NorthIndian
7658,FastFood
18286490,Italian
18286490,NorthIndian
18286490,Chinese
18286490,Mughlai
7654,FastFood
18254534,NorthIndian
18254534,Mughlai
18254534,Chinese
9100,Mithai
9100,StreetFood
6475,NorthIndian
6475,Mughlai
6475,Chinese
300302,Chinese
300302,Thai
304302,Chinese
304302,Thai
306166,Chinese
306166,Tibetan
306166,Japanese
18345755,Thai
18345755,Chinese
18345755,NorthIndian
9751,Bakery
9751,FastFood
2867,Mughlai
2867,NorthIndian
2867,Chinese
8346,Thai
8346,Japanese
305871,Chinese
305871,Thai
18425151,Continental
998,Asian
998,NorthIndian
998,Continental
452,NorthIndian
452,Chinese
452,Seafood
452,Chettinad
18163892,NorthIndian
18163892,Continental
18163892,Asian
18163892,Chinese
18163892,Thai
18432219,NorthIndian
18432219,Mughlai
18458339,NorthIndian
18458339,Biryani
18458339,Chinese
18458339,FastFood
18375421,HealthyFood
18375421,Salad
209,Pizza
209,FastFood
18428394,NorthIndian
18428394,Mughlai
18428394,Chinese
1030,NorthIndian
1030,SouthIndian
1030,Chinese
1030,Mughlai
7661,NorthIndian
7661,Mughlai
7661,Chinese
6179,Lucknowi
6179,Mughlai
18446475,NorthIndian
18446475,Mughlai
311161,Bihari
313206,NorthIndian
313206,FastFood
18334452,Cafe
18334452,American
18334452,Italian
18253111,Cafe
18253111,Bakery
18253111,Parsi
18219545,HealthyFood
18219545,Salad
18348970,Cafe
18348970,Desserts
18334465,Sushi
18334465,Japanese
18334465,HealthyFood
18272370,Cafe
18272370,FastFood
18272370,HealthyFood
311846,Chinese
311432,Chinese
304972,FastFood
18356812,Bakery
18294392,NorthIndian
18294392,Continental
308489,NorthIndian
313175,NorthIndian
313175,Chinese
301842,NorthIndian
311378,RawMeats
311378,NorthIndian
311378,FastFood
301830,SouthIndian
301830,Chinese
18323144,Biryani
18323144,Kerala
311377,SouthIndian
311377,Chinese
301848,Mithai
301848,StreetFood
307998,Pizza
307998,FastFood
5940,Bakery
5940,FastFood
301826,Chinese
312923,NorthIndian
312923,Mughlai
312923,Chinese
301817,NorthIndian
301820,NorthIndian
301820,Chinese
